Movie_id,Popularity
645560,4.1334
258489,5.2182
865463,4.4441
523172,4.0841
239182,4.1435
797,5.3788
21259,4.7996
25407,3.77
35265,4.4288
1095460,2.9892
9788,4.8127
576784,4.4829
983044,5.0589
1301421,3.6928
1267,5.2049
9631,5.0674
8840,5.2051
346685,3.5439
1107325,3.8667
277216,4.5428
455656,4.4672
14900,3.6697
726139,4.305
42297,4.3676
81774,4.4398
117251,5.5384
12599,4.6361
3489,3.9349
41478,4.6555
1596291,4.7415
567748,5.0162
20210,4.6529
10357,5.3659
879849,3.8398
73517,3.8726
74997,5.156
504949,5.854
310307,5.6028
606625,3.8791
744653,4.5807
108110,3.6092
522016,4.9384
256591,4.5099
90100,3.764
50435,4.6368
11802,3.9286
116149,6.2397
1272405,3.9182
97630,5.6985
11321,5.3861
1488223,2.2127
222935,4.4739
215,4.4568
1320810,4.6255
1186532,4.9305
781732,4.7095
216527,4.4257
829280,4.3577
278924,6.1324
118379,4.7798
21241,4.6391
11545,4.4749
34935,4.2203
103731,5.3086
382511,3.7973
561870,3.7637
397469,3.8689
351339,4.8094
522212,3.0156
11327,3.8864
22787,4.6987
593910,4.7223
587807,5.1389
241,4.8711
9358,4.7268
10865,4.4367
392599,4.2827
170657,4.066
1326522,3.9205
38621,4.6613
206563,5.3751
11824,4.5367
346648,5.0308
267935,3.7154
249418,3.9715
1014505,5.2672
119283,6.2481
354279,4.5505
58233,5.2397
504172,5.576
458083,4.4884
402331,4.2533
112454,4.0311
1633,4.5778
2119,5.3482
14170,4.105
1063875,4.2681
1357449,4.276
540468,4.3838
1245,4.4752
566236,4.0168
312750,3.8564
651,3.8311
2759,3.6024
293670,4.8686
1148677,4.6024
76696,4.2052
283330,4.4331
3121,4.5558
780609,4.7963
15322,4.784
10234,4.1862
501170,5.601
72570,5.4186
708,5.1332
509635,4.6602
764841,4.5091
602063,4.6006
379149,5.0345
